bruises,cap-color,cap-shape,cap-surface,class,gill-attachment,gill-color,gill-size,gill-spacing,habitat,odor,population,ring-number,ring-type,spore-print-color,stalk-color-above-ring,stalk-color-below-ring,stalk-root,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,veil-color
f,y,f,f,p,f,h,b,c,g,f,y,o,l,h,p,p,b,e,k,k,w
f,p,x,s,p,f,u,n,c,d,c,s,o,p,n,w,w,b,e,s,s,w
f,y,x,y,p,f,p,b,c,p,f,v,o,l,h,n,n,b,e,k,k,w
f,g,x,y,p,f,h,b,c,d,f,v,o,l,h,p,p,b,e,k,k,w
f,y,x,f,p,f,h,b,c,d,f,v,o,l,h,p,p,b,e,k,k,w
f,g,x,f,p,f,u,n,c,d,c,v,o,p,n,w,w,b,e,s,s,w
f,g,x,y,p,f,p,b,c,g,f,v,o,l,h,p,n,b,e,k,k,w
f,g,f,y,p,f,p,b,c,g,f,v,o,l,h,b,n,b,e,k,k,w
t,g,x,s,p,f,h,b,c,g,f,s,o,p,h,w,w,b,t,s,s,w
t,g,f,y,e,f,n,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w
f,g,x,y,p,f,h,b,c,g,f,v,o,l,h,p,b,b,e,k,k,w
f,g,f,f,p,f,p,b,c,g,f,y,o,l,h,n,n,b,e,k,k,w
f,g,x,f,p,f,u,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w
f,y,f,f,p,f,p,b,c,d,f,v,o,l,h,b,b,b,e,k,k,w
t,e,f,f,e,f,w,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w
f,g,f,y,p,f,p,b,c,p,f,y,o,l,h,p,b,b,e,k,k,w
t,e,f,f,e,f,w,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w
t,e,f,y,e,f,w,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w
f,g,f,f,p,f,p,b,c,p,f,v,o,l,h,b,b,b,e,k,k,w
f,g,f,f,p,f,g,b,c,p,f,y,o,l,h,n,n,b,e,k,k,w
t,e,f,y,e,f,w,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w
f,g,f,y,p,f,p,b,c,d,f,v,o,l,h,p,b,b,e,k,k,w
t,n,f,y,e,f,n,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w
f,g,x,y,p,f,g,b,c,p,f,y,o,l,h,n,p,b,e,k,k,w
t,e,f,f,e,f,p,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w
t,g,f,f,e,f,w,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w
f,g,x,y,p,f,h,b,c,d,f,y,o,l,h,b,p,b,e,k,k,w
t,e,x,f,e,f,u,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w
f,y,x,f,p,f,g,b,c,p,f,v,o,l,h,n,p,b,e,k,k,w
f,y,x,y,p,f,p,b,c,p,f,v,o,l,h,p,n,b,e,k,k,w
f,y,f,y,p,f,p,b,c,d,f,v,o,l,h,b,b,b,e,k,k,w
f,y,x,y,p,f,p,b,c,d,f,v,o,l,h,n,n,b,e,k,k,w
f,g,f,y,p,f,g,b,c,g,f,v,o,l,h,b,p,b,e,k,k,w
t,g,x,f,e,f,u,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w
t,g,x,y,e,f,u,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w
f,y,f,f,p,f,h,b,c,d,f,y,o,l,h,p,p,b,e,k,k,w
f,g,x,y,p,f,p,b,c,p,f,y,o,l,h,p,b,b,e,k,k,w
f,e,x,y,p,f,b,n,c,p,y,v,o,e,w,w,w,?,t,k,s,w
f,g,x,y,p,f,h,b,c,p,f,y,o,l,h,n,n,b,e,k,k,w
f,g,x,y,p,f,g,b,c,g,f,v,o,l,h,p,p,b,e,k,k,w
f,g,x,s,p,f,u,n,w,d,c,v,o,p,n,w,w,b,e,s,s,w
f,g,f,f,p,f,p,b,c,g,f,v,o,l,h,p,b,b,e,k,k,w
t,b,f,s,p,f,p,b,c,g,f,s,o,p,h,w,w,b,t,s,f,w
f,g,x,y,p,f,p,b,c,d,f,v,o,l,h,n,p,b,e,k,k,w
f,y,x,y,p,f,p,b,c,d,f,y,o,l,h,p,p,b,e,k,k,w
f,w,x,s,p,f,u,n,w,d,c,s,o,p,k,w,w,b,e,s,s,w
f,y,x,y,p,f,h,b,c,d,f,v,o,l,h,p,n,b,e,k,k,w
t,e,f,f,e,f,w,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w
f,g,x,y,p,f,h,b,c,g,f,y,o,l,h,p,p,b,e,k,k,w
f,y,x,f,p,f,p,b,c,d,f,v,o,l,h,n,p,b,e,k,k,w
f,y,x,f,p,f,p,b,c,p,f,v,o,l,h,p,b,b,e,k,k,w
f,g,f,f,p,f,p,b,c,g,f,v,o,l,h,p,n,b,e,k,k,w
f,y,x,f,p,f,h,b,c,d,f,y,o,l,h,n,b,b,e,k,k,w
t,g,f,f,e,f,u,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w
t,n,f,y,e,f,u,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w
f,g,x,f,p,f,p,b,c,d,f,y,o,l,h,p,p,b,e,k,k,w
f,g,f,y,p,f,h,b,c,d,f,v,o,l,h,b,p,b,e,k,k,w
f,g,f,f,p,f,p,b,c,p,f,y,o,l,h,p,p,b,e,k,k,w
f,g,f,f,p,f,g,b,c,d,f,v,o,l,h,b,b,b,e,k,k,w
f,w,x,f,p,f,u,n,c,d,c,s,o,p,k,w,w,b,e,s,s,w
f,g,f,f,p,f,h,b,c,p,f,v,o,l,h,p,n,b,e,k,k,w
t,e,f,y,e,f,p,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w
f,y,x,y,p,f,g,b,c,p,f,v,o,l,h,p,b,b,e,k,k,w
f,y,f,f,p,f,p,b,c,d,f,y,o,l,h,p,p,b,e,k,k,w
f,y,f,f,p,f,g,b,c,p,f,v,o,l,h,b,p,b,e,k,k,w
f,g,x,f,p,f,g,n,c,d,c,s,o,p,n,w,w,b,e,s,s,w
f,p,x,s,p,f,u,n,w,d,c,v,o,p,k,w,w,b,e,s,s,w
t,e,x,f,e,f,n,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w
f,y,x,y,p,f,h,b,c,g,f,v,o,l,h,b,b,b,e,k,k,w
t,n,f,f,e,f,n,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w
t,e,f,y,e,f,p,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w
f,y,f,y,p,f,p,b,c,d,f,y,o,l,h,b,p,b,e,k,k,w
f,y,x,f,p,f,p,b,c,g,f,y,o,l,h,b,n,b,e,k,k,w
f,y,x,f,p,f,p,b,c,d,f,v,o,l,h,p,b,b,e,k,k,w
