bruises,cap-color,cap-shape,cap-surface,class,gill-attachment,gill-color,gill-size,gill-spacing,habitat,odor,population,ring-number,ring-type,spore-print-color,stalk-color-above-ring,stalk-color-below-ring,stalk-root,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,veil-color
f,y,f,f,p,f,h,b,c,g,f,y,o,l,h,n,p,b,e,k,k,w
f,y,x,y,p,f,h,b,c,d,f,y,o,l,h,b,p,b,e,k,k,w
t,e,x,y,e,f,w,b,c,w,n,c,t,e,w,e,w,?,e,s,s,w
f,g,f,f,p,f,g,b,c,g,f,v,o,l,h,p,p,b,e,k,k,w
f,y,x,y,p,f,g,b,c,g,f,v,o,l,h,b,n,b,e,k,k,w
f,y,x,y,p,f,p,b,c,p,f,v,o,l,h,b,b,b,e,k,k,w
f,g,f,y,p,f,g,b,c,p,f,v,o,l,h,b,n,b,e,k,k,w
t,b,k,s,e,f,w,b,c,w,n,c,t,e,w,w,e,?,e,s,s,w
f,y,f,f,p,f,g,b,c,d,f,v,o,l,h,n,n,b,e,k,k,w
f,y,f,y,p,f,p,b,c,d,f,y,o,l,h,p,b,b,e,k,k,w
f,y,f,f,p,f,p,b,c,d,f,v,o,l,h,n,b,b,e,k,k,w
f,y,f,y,p,f,g,b,c,g,f,y,o,l,h,b,p,b,e,k,k,w
f,y,x,f,p,f,g,b,c,g,f,v,o,l,h,n,n,b,e,k,k,w
f,g,x,y,p,f,p,b,c,p,f,v,o,l,h,b,b,b,e,k,k,w
f,u,f,y,e,f,u,n,c,d,n,y,o,f,h,w,w,?,e,s,f,w
t,w,f,s,p,f,h,b,c,u,f,v,o,p,h,w,w,b,t,s,f,w
f,y,x,f,p,f,h,b,c,d,f,v,o,l,h,n,n,b,e,k,k,w
f,y,f,f,p,f,p,b,c,p,f,v,o,l,h,n,p,b,e,k,k,w
f,y,f,y,p,f,g,b,c,d,f,y,o,l,h,p,b,b,e,k,k,w
f,g,f,y,p,f,h,b,c,d,f,y,o,l,h,n,b,b,e,k,k,w
f,g,x,s,p,f,p,n,c,d,c,v,o,p,n,w,w,b,e,s,s,w
f,u,f,y,e,f,p,n,c,d,n,v,o,f,h,w,w,?,e,s,f,w
f,n,x,y,p,f,w,n,c,d,n,v,o,e,w,w,n,?,e,k,y,w
f,y,x,f,p,f,g,b,c,d,f,y,o,l,h,p,p,b,e,k,k,w
f,g,f,y,p,f,g,b,c,d,f,y,o,l,h,n,p,b,e,k,k,w
f,y,x,f,p,f,g,b,c,g,f,v,o,l,h,n,p,b,e,k,k,w
f,y,x,f,p,f,h,b,c,p,f,v,o,l,h,n,b,b,e,k,k,w
t,g,x,s,p,f,p,b,c,u,f,s,o,p,h,w,w,b,t,f,s,w
f,g,f,y,p,f,g,b,c,d,f,y,o,l,h,p,n,b,e,k,k,w
f,y,f,f,p,f,h,b,c,p,f,y,o,l,h,p,n,b,e,k,k,w
f,y,f,f,p,f,g,b,c,d,f,y,o,l,h,b,n,b,e,k,k,w
f,g,x,y,p,f,p,b,c,d,f,v,o,l,h,p,b,b,e,k,k,w
f,g,x,y,p,f,g,b,c,g,f,v,o,l,h,n,b,b,e,k,k,w
f,g,x,y,p,f,h,b,c,d,f,y,o,l,h,n,b,b,e,k,k,w
f,g,x,f,p,f,p,b,c,g,f,y,o,l,h,p,p,b,e,k,k,w
f,y,x,y,p,f,g,b,c,p,f,y,o,l,h,p,n,b,e,k,k,w
f,g,f,f,p,f,h,b,c,g,f,v,o,l,h,n,n,b,e,k,k,w
f,y,f,f,p,f,p,b,c,d,f,y,o,l,h,b,n,b,e,k,k,w
f,g,x,y,p,f,h,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w
f,y,f,f,p,f,g,b,c,p,f,v,o,l,h,p,p,b,e,k,k,w
f,n,x,y,p,f,b,n,c,l,s,v,o,e,w,w,w,?,t,k,k,w
f,y,x,y,p,f,g,b,c,p,f,v,o,l,h,b,p,b,e,k,k,w
f,y,x,f,p,f,h,b,c,p,f,y,o,l,h,p,b,b,e,k,k,w
t,b,f,s,p,f,w,b,c,g,f,v,o,p,h,w,w,b,t,f,s,w
f,g,f,f,p,f,h,b,c,d,f,v,o,l,h,n,p,b,e,k,k,w
f,y,f,y,p,f,h,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w
f,g,x,y,p,f,p,b,c,d,f,v,o,l,h,b,b,b,e,k,k,w
f,y,f,f,p,f,g,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w
f,g,x,y,p,f,p,b,c,d,f,y,o,l,h,p,p,b,e,k,k,w
f,g,x,y,p,f,h,b,c,g,f,y,o,l,h,n,b,b,e,k,k,w
f,g,f,y,p,f,g,b,c,g,f,y,o,l,h,b,p,b,e,k,k,w
f,y,f,y,p,f,h,b,c,p,f,v,o,l,h,b,p,b,e,k,k,w
t,w,x,s,p,f,p,b,c,u,f,s,o,p,h,w,w,b,t,f,f,w
f,y,x,f,p,f,p,b,c,p,f,v,o,l,h,b,n,b,e,k,k,w
t,b,x,s,p,f,w,b,c,u,f,s,o,p,h,w,w,b,t,s,f,w
f,g,x,y,p,f,p,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w
t,w,x,s,p,f,p,b,c,u,f,s,o,p,h,w,w,b,t,s,f,w
f,e,x,y,p,f,b,n,c,l,y,v,o,e,w,w,w,?,t,k,k,w
t,b,k,y,e,f,e,b,c,w,n,c,t,e,w,e,w,?,e,s,s,w
f,g,f,y,p,f,g,b,c,p,f,y,o,l,h,p,b,b,e,k,k,w
t,b,f,y,e,f,w,b,c,w,n,c,t,e,w,e,w,?,e,s,s,w
f,g,f,f,p,f,h,b,c,p,f,v,o,l,h,n,b,b,e,k,k,w
f,w,x,y,e,f,u,n,c,d,n,y,o,f,h,w,w,?,e,s,f,w
t,e,x,s,e,f,e,b,c,w,n,c,t,e,w,w,w,?,e,s,s,w
f,g,x,y,p,f,p,b,c,g,f,v,o,l,h,p,p,b,e,k,k,w
f,g,f,f,p,f,h,b,c,g,f,v,o,l,h,n,b,b,e,k,k,w
f,n,x,y,p,f,b,n,c,l,y,v,o,e,w,p,w,?,t,k,s,w
f,g,x,y,p,f,h,b,c,p,f,v,o,l,h,p,b,b,e,k,k,w
f,g,f,f,p,f,h,b,c,p,f,y,o,l,h,n,p,b,e,k,k,w
f,y,f,f,p,f,h,b,c,p,f,v,o,l,h,b,n,b,e,k,k,w
f,y,f,f,p,f,h,b,c,d,f,y,o,l,h,b,p,b,e,k,k,w
t,e,f,f,e,f,n,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w
f,y,x,y,p,f,p,b,c,g,f,y,o,l,h,n,b,b,e,k,k,w
f,y,f,f,p,f,p,b,c,d,f,y,o,l,h,n,b,b,e,k,k,w
